ComInsee,"ComLib",EquipementId,EquNbEquIdentique,ActCode,"ActLib","EquActivitePraticable","EquActivitePratique","EquActiviteSalleSpe","ActNivLib"
44005,"Arthon-en-Retz",71148,1,3701,"Handball / Mini hand / Handball de plage","Oui","Oui","Non","Scolaire"
44005,"Arthon-en-Retz",71148,1,401,"Aikido / Aikibudo / Budo","Oui","Oui","Non","Entrainement"
44005,"Arthon-en-Retz",71148,1,7701,"Taekwondo / Hapkido / Tang-soo-do / Soo bahk do / Sin moo hapkido / Hapkido jin jung kwan","Oui","Oui","Non","Entrainement"
44005,"Arthon-en-Retz",71149,1,3501,"Gymnastique volontaire","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44005,"Arthon-en-Retz",71149,1,401,"Aikido / Aikibudo / Budo","Oui","Oui","Non","Entrainement"
44005,"Arthon-en-Retz",71149,1,7701,"Taekwondo / Hapkido / Tang-soo-do / Soo bahk do / Sin moo hapkido / Hapkido jin jung kwan","Oui","Oui","Non","Entrainement"
44005,"Arthon-en-Retz",71149,1,2402,"Autres Danses","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44005,"Arthon-en-Retz",71150,1,8001,"Tennis de table","Oui","Oui","Non","Compétition départementale"
44005,"Arthon-en-Retz",71150,1,401,"Aikido / Aikibudo / Budo","Oui","Oui","Non","Entrainement"
44005,"Arthon-en-Retz",127769,3,7901,"Tennis","Oui","Oui","Non","Compétition départementale"
44005,"Arthon-en-Retz",127785,1,2901,"Football / Football en salle (Futsal)","Oui","Oui","Non","Compétition régionale"
44005,"Arthon-en-Retz",127800,1,2901,"Football / Football en salle (Futsal)","Oui","Oui","Non","Compétition régionale"
44005,"Arthon-en-Retz",127809,1,2901,"Football / Football en salle (Futsal)","Oui","Oui","Non","Entrainement"
44005,"Arthon-en-Retz",216017,1,6201,"Randonnée pédestre","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44005,"Arthon-en-Retz",216017,1,2204,"Vtt (Cross Country/ Descente/ Trial/ Rallye/ Four Cross) / Vélo trial","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44005,"Arthon-en-Retz",216036,1,2901,"Football / Football en salle (Futsal)","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44005,"Arthon-en-Retz",290351,1,6902,"Ski nautique classique / Course / à figures libres / nupieds / Kneeboard / Wake-board","Oui","Oui","Non","Entrainement"
44005,"Arthon-en-Retz",316721,1,2204,"Vtt (Cross Country/ Descente/ Trial/ Rallye/ Four Cross) / Vélo trial","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44005,"Arthon-en-Retz",316721,1,6201,"Randonnée pédestre","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44005,"Arthon-en-Retz",329410,1,6001,"Pétanque et jeu provencal","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44005,"Arthon-en-Retz",329411,1,3501,"Gymnastique volontaire","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44006,"Assérac",71474,1,2901,"Football / Football en salle (Futsal)","Oui","Oui","Non","Compétition départementale"
44006,"Assérac",71476,1,2901,"Football / Football en salle (Futsal)","Oui","Oui","Non","Compétition départementale"
44006,"Assérac",188425,1,6201,"Randonnée pédestre","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44006,"Assérac",257686,1,8501,"Planche à Voile","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44006,"Assérac",257686,1,8502,"Dériveur / Multicoques / Courses océaniques / au large / Voile modèle / traditionnelle /match racing","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44006,"Assérac",257686,1,1708,"Wave-ski","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44006,"Assérac",257686,1,8702,"Cerf volant de traction (glisse aérotractée) et kitesurf","Oui","Oui","Non","Compétition régionale"
44006,"Assérac",257686,1,1710,"Kayak de mer","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44006,"Assérac",271205,1,1101,"Basket-Ball","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44006,"Assérac",271205,1,3701,"Handball / Mini hand / Handball de plage","Oui","Non","Non","Loisir - Entretien - Remise en forme"
44006,"Assérac",271205,1,8801,"Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley","Oui","Non","Non","Loisir - Entretien - Remise en forme"
44006,"Assérac",271205,1,2901,"Football / Football en salle (Futsal)","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44006,"Assérac",271205,1,7901,"Tennis","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44006,"Assérac",271208,1,6303,"Roller acrobatique","Oui","Non","Non","Loisir - Entretien - Remise en forme"
44006,"Assérac",271208,1,6306,"Planche à roulettes (Skate)","Oui","Non","Non","Loisir - Entretien - Remise en forme"
44006,"Assérac",312194,1,6201,"Randonnée pédestre","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44006,"Assérac",312195,1,6201,"Randonnée pédestre","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44006,"Assérac",312199,1,1710,"Kayak de mer","Oui","Non","Non","Loisir - Entretien - Remise en forme"
44006,"Assérac",312199,1,8502,"Dériveur / Multicoques / Courses océaniques / au large / Voile modèle / traditionnelle /match racing","Oui","Non","Non","Loisir - Entretien - Remise en forme"
44006,"Assérac",344350,1,8901,"Activités de forme et de santé","Oui","Oui","Non","Scolaire"
44007,"Avessac",71816,1,1101,"Basket-Ball","Oui","Oui","Non","Scolaire"
44007,"Avessac",71816,1,7901,"Tennis","Oui","Oui","Non","Compétition départementale"
44007,"Avessac",71816,1,8801,"Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley","Oui","Oui","Non","Scolaire"
44007,"Avessac",71816,1,3701,"Handball / Mini hand / Handball de plage","Oui","Oui","Non","Scolaire"
44007,"Avessac",71816,1,2901,"Football / Football en salle (Futsal)","Oui","Oui","Non","Entrainement"
44007,"Avessac",71817,1,2901,"Football / Football en salle (Futsal)","Oui","Oui","Non","Compétition départementale"
44007,"Avessac",131039,1,2901,"Football / Football en salle (Futsal)","Oui","Oui","Non","Compétition départementale"
44007,"Avessac",131041,2,7901,"Tennis","Oui","Oui","Non","Compétition départementale"
44007,"Avessac",218513,1,6201,"Randonnée pédestre","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44007,"Avessac",260840,1,2601,"Equitation","Oui","Oui","Non","Entrainement"
44007,"Avessac",260840,1,2608,"Randonnée équestre","Oui","Oui","Non",
44007,"Avessac",272729,1,8502,"Dériveur / Multicoques / Courses océaniques / au large / Voile modèle / traditionnelle /match racing","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44007,"Avessac",272729,1,5501,"Pêche au coup en eau douce","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44007,"Avessac",272729,1,1701,"Canoë de randonnée","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44007,"Avessac",282045,1,1001,"Fosse universelle","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44007,"Avessac",282045,1,1002,"Parcours de chasse","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44007,"Avessac",286976,1,2601,"Equitation","Oui","Oui","Non","Entrainement"
44007,"Avessac",286976,1,2604,"Saut d'obstacle","Oui","Oui","Non","Entrainement"
44007,"Avessac",286980,1,2603,"Dressage","Oui","Oui","Non","Entrainement"
44007,"Avessac",286981,1,2603,"Dressage","Oui","Oui","Non","Entrainement"
44007,"Avessac",300199,1,6001,"Pétanque et jeu provencal","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44007,"Avessac",323541,1,2601,"Equitation","Oui","Oui","Non","Compétition départementale"
44008,"Barbechat",71141,1,2901,"Football / Football en salle (Futsal)","Oui","Oui","Non","Compétition départementale"
44008,"Barbechat",204453,1,4903,"Motocross / Enduro","Oui","Oui","Non","Entrainement"
44008,"Barbechat",204453,1,4905,"Quad","Oui","Oui","Non","Entrainement"
44008,"Barbechat",204480,1,2202,"Bicross (BMX)","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44008,"Barbechat",204483,1,8901,"Activités de forme et de santé","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44008,"Barbechat",206894,1,2204,"Vtt (Cross Country/ Descente/ Trial/ Rallye/ Four Cross) / Vélo trial","Oui","Non","Non","Loisir - Entretien - Remise en forme"
44008,"Barbechat",287664,1,1001,"Fosse universelle","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44008,"Barbechat",292174,1,2901,"Football / Football en salle (Futsal)","Oui","Non","Non",
44008,"Barbechat",292174,1,1101,"Basket-Ball","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44008,"Barbechat",292174,1,6001,"Pétanque et jeu provencal","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44008,"Barbechat",292175,1,7901,"Tennis","Oui","Non","Non",
44008,"Barbechat",292175,1,1101,"Basket-Ball","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44008,"Barbechat",344353,1,6201,"Randonnée pédestre","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44008,"Barbechat",347304,1,6201,"Randonnée pédestre","Oui","Oui","Non",
44009,"Basse-Goulaine",66562,1,6401,"Rugby à 15 / Rugby à 7","Oui","Oui","Non","Entrainement"
44009,"Basse-Goulaine",71391,2,7901,"Tennis","Oui","Oui","Non","Entrainement"
44009,"Basse-Goulaine",71392,1,503,"Course sur piste","Oui","Oui","Non","Entrainement"
44009,"Basse-Goulaine",71393,1,8201,"Tir à l'arc","Oui","Oui","Non","Entrainement"
44009,"Basse-Goulaine",71393,1,7901,"Tennis","Oui","Oui","Non","Entrainement"
44009,"Basse-Goulaine",71393,1,1101,"Basket-Ball","Oui","Oui","Non","Compétition régionale"
44009,"Basse-Goulaine",71393,1,8001,"Tennis de table","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44009,"Basse-Goulaine",71393,1,8401,"Twirling bâton","Oui","Oui","Non","Entrainement"
44009,"Basse-Goulaine",71393,1,3404,"Expression gymnique","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44009,"Basse-Goulaine",71394,1,2901,"Football / Football en salle (Futsal)","Oui","Oui","Non","Compétition régionale"
44009,"Basse-Goulaine",71396,1,2901,"Football / Football en salle (Futsal)","Oui","Oui","Non","Compétition régionale"
44009,"Basse-Goulaine",71397,1,2901,"Football / Football en salle (Futsal)","Oui","Oui","Non","Entrainement"
44009,"Basse-Goulaine",71397,1,502,"Lancer","Oui","Oui","Non","Scolaire"
44009,"Basse-Goulaine",132596,1,6001,"Pétanque et jeu provencal","Oui","Oui","Non","Compétition départementale"
44009,"Basse-Goulaine",132648,1,4301,"Judo / Jujitsu / Taïso","Oui","Oui","Non","Compétition départementale"
44009,"Basse-Goulaine",132648,1,401,"Aikido / Aikibudo / Budo","Oui","Oui","Non","Entrainement"
44009,"Basse-Goulaine",132648,1,7801,"Tai chi chuan / Chi gong","Oui","Oui","Non","Entrainement"
44009,"Basse-Goulaine",132673,1,701,"Badminton, Jeu de volant","Oui","Oui","Non","Compétition régionale"
44009,"Basse-Goulaine",132673,1,1101,"Basket-Ball","Oui","Oui","Non","Compétition régionale"
44009,"Basse-Goulaine",132673,1,3701,"Handball / Mini hand / Handball de plage","Oui","Oui","Non","Scolaire"
44009,"Basse-Goulaine",132673,1,8801,"Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley","Oui","Oui","Non","Scolaire"
44009,"Basse-Goulaine",137975,1,2601,"Equitation","Oui","Oui","Non","Entrainement"
44009,"Basse-Goulaine",137975,1,2604,"Saut d'obstacle","Oui","Oui","Non","Entrainement"
44009,"Basse-Goulaine",137992,1,2601,"Equitation","Oui","Oui","Non","Entrainement"
44009,"Basse-Goulaine",137992,1,2608,"Randonnée équestre","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44009,"Basse-Goulaine",137992,1,2604,"Saut d'obstacle","Oui","Oui","Non","Entrainement"
44009,"Basse-Goulaine",204302,1,1101,"Basket-Ball","Oui","Oui","Non","Compétition départementale"
44009,"Basse-Goulaine",204302,1,3701,"Handball / Mini hand / Handball de plage","Oui","Oui","Non","Compétition départementale"
44009,"Basse-Goulaine",204302,1,8801,"Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley","Oui","Oui","Non","Compétition départementale"
44009,"Basse-Goulaine",204302,1,701,"Badminton, Jeu de volant","Oui","Oui","Oui","Compétition régionale"
44009,"Basse-Goulaine",204302,1,8401,"Twirling bâton","Oui","Oui","Non","Entrainement"
44009,"Basse-Goulaine",204302,1,8201,"Tir à l'arc","Oui","Oui","Non","Compétition départementale"
44009,"Basse-Goulaine",204311,1,8001,"Tennis de table","Oui","Oui","Non","Compétition régionale"
44009,"Basse-Goulaine",204311,1,3408,"Gymnastique Acrobatique","Oui","Oui","Non","Scolaire"
44009,"Basse-Goulaine",204321,2,1101,"Basket-Ball","Oui","Oui","Non","Entrainement"
44009,"Basse-Goulaine",204321,2,3701,"Handball / Mini hand / Handball de plage","Oui","Oui","Non","Entrainement"
44009,"Basse-Goulaine",258890,1,5501,"Pêche au coup en eau douce","Oui","Oui","Non",
44009,"Basse-Goulaine",258915,1,5501,"Pêche au coup en eau douce","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44009,"Basse-Goulaine",287154,1,3501,"Gymnastique volontaire","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44009,"Basse-Goulaine",287155,1,3401,"Gymnastique Artistique","Oui","Oui","Oui","Compétition départementale"
44009,"Basse-Goulaine",287155,1,8201,"Tir à l'arc","Oui","Oui","Non","Entrainement"
44009,"Basse-Goulaine",287156,2,1101,"Basket-Ball","Oui","Oui","Non","Scolaire"
44009,"Basse-Goulaine",287157,2,7901,"Tennis","Oui","Oui","Non","Compétition départementale"
44009,"Basse-Goulaine",287158,1,6303,"Roller acrobatique","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44009,"Basse-Goulaine",317924,1,1101,"Basket-Ball","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44009,"Basse-Goulaine",317924,1,2901,"Football / Football en salle (Futsal)","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44009,"Basse-Goulaine",317924,1,8801,"Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44009,"Basse-Goulaine",317930,1,501,"Saut","Oui","Oui","Non","Scolaire"
44009,"Basse-Goulaine",317932,1,502,"Lancer","Oui","Oui","Non","Scolaire"
44009,"Basse-Goulaine",317933,1,8901,"Activités de forme et de santé","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44009,"Basse-Goulaine",317933,1,2402,"Autres Danses","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44009,"Basse-Goulaine",317933,1,3501,"Gymnastique volontaire","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44009,"Basse-Goulaine",317934,1,8901,"Activités de forme et de santé","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44009,"Basse-Goulaine",317934,1,2402,"Autres Danses","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44009,"Basse-Goulaine",317935,1,503,"Course sur piste","Oui","Oui","Non","Scolaire"
44009,"Basse-Goulaine",317936,1,6001,"Pétanque et jeu provencal","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44009,"Basse-Goulaine",317937,1,6001,"Pétanque et jeu provencal","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44009,"Basse-Goulaine",317938,1,8901,"Activités de forme et de santé","Oui","Oui","Non","Scolaire"
44009,"Basse-Goulaine",317939,1,8901,"Activités de forme et de santé","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44009,"Basse-Goulaine",320022,1,2601,"Equitation","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44009,"Basse-Goulaine",322620,1,8901,"Activités de forme et de santé","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44009,"Basse-Goulaine",350962,3,5208,"Aquagym","Oui","Oui","Non","Non défini"
44009,"Basse-Goulaine",350962,3,5206,"Baignade loisirs","Oui","Oui","Non","Non défini"
44009,"Basse-Goulaine",350963,3,5206,"Baignade loisirs","Oui","Oui","Non","Non défini"
44009,"Basse-Goulaine",350963,3,5208,"Aquagym","Oui","Oui","Non","Non défini"
44010,"Batz-sur-Mer",67651,1,8001,"Tennis de table","Oui","Oui","Non","Scolaire"
44010,"Batz-sur-Mer",67651,1,1101,"Basket-Ball","Oui","Oui","Non","Compétition départementale"
44010,"Batz-sur-Mer",67651,1,701,"Badminton, Jeu de volant","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44010,"Batz-sur-Mer",67651,1,2901,"Football / Football en salle (Futsal)","Oui","Oui","Non","Entrainement"
44010,"Batz-sur-Mer",67651,1,8801,"Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley","Oui","Non","Non",
44010,"Batz-sur-Mer",67651,1,7901,"Tennis","Oui","Non","Non",
44010,"Batz-sur-Mer",67651,1,3701,"Handball / Mini hand / Handball de plage","Oui","Non","Non",
44010,"Batz-sur-Mer",67651,1,4401,"Karaté/Karaté jutsu/Goshin jutsu/Kobudo/Nihon Tai-jutsu/Taijitsu/Nambudo/Ninjutsu/Nunchaku/...","Oui","Oui","Non","Compétition départementale"
44010,"Batz-sur-Mer",132701,1,2901,"Football / Football en salle (Futsal)","Oui","Oui","Non","Compétition départementale"
44010,"Batz-sur-Mer",132701,1,3801,"Hockey en salle / Hockey sur gazon","Oui","Oui","Non","Scolaire"
44010,"Batz-sur-Mer",132701,1,8201,"Tir à l'arc","Oui","Oui","Non","Scolaire"
44010,"Batz-sur-Mer",132704,1,2901,"Football / Football en salle (Futsal)","Oui","Oui","Non","Compétition départementale"
44010,"Batz-sur-Mer",132704,1,8201,"Tir à l'arc","Oui","Oui","Non","Scolaire"
44010,"Batz-sur-Mer",132704,1,3801,"Hockey en salle / Hockey sur gazon","Oui","Oui","Non","Scolaire"
44010,"Batz-sur-Mer",132707,1,2901,"Football / Football en salle (Futsal)","Oui","Oui","Non","Entrainement"
44010,"Batz-sur-Mer",132740,3,7901,"Tennis","Oui","Oui","Non",
44010,"Batz-sur-Mer",132757,1,7203,"Sports boules","Oui","Oui","Non","Compétition départementale"
44010,"Batz-sur-Mer",179849,1,8801,"Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44010,"Batz-sur-Mer",179863,2,6001,"Pétanque et jeu provencal","Oui","Oui","Non",
44010,"Batz-sur-Mer",179873,1,5206,"Baignade loisirs","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44010,"Batz-sur-Mer",179878,1,5206,"Baignade loisirs","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44010,"Batz-sur-Mer",179883,1,2901,"Football / Football en salle (Futsal)","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44010,"Batz-sur-Mer",179883,1,1101,"Basket-Ball","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44010,"Batz-sur-Mer",184840,2,7901,"Tennis","Oui","Oui","Non",
44010,"Batz-sur-Mer",188832,1,6201,"Randonnée pédestre","Oui","Non","Non","Loisir - Entretien - Remise en forme"
44010,"Batz-sur-Mer",188832,1,2204,"Vtt (Cross Country/ Descente/ Trial/ Rallye/ Four Cross) / Vélo trial","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44010,"Batz-sur-Mer",201866,1,6201,"Randonnée pédestre","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44010,"Batz-sur-Mer",201866,1,2204,"Vtt (Cross Country/ Descente/ Trial/ Rallye/ Four Cross) / Vélo trial","Oui","Oui","Non","Loisir - Entretien - Remise en forme"
44010,"Batz-sur-Mer",258267,1,5206,"Baignade loisirs","Oui","Oui","Non",
